DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
2023-04-14 15:30:00,2023-04-14,15:30:00,4,1,1,0.141
2023-04-14 15:45:00,2023-04-14,15:45:00,4,1,1,0.146
2023-04-14 16:00:00,2023-04-14,16:00:00,4,1,1,0.151
2023-04-14 16:15:00,2023-04-14,16:15:00,4,1,1,0.177
2023-04-14 16:30:00,2023-04-14,16:30:00,4,1,1,0.203
2023-04-14 16:45:00,2023-04-14,16:45:00,4,1,1,0.238
2023-04-14 17:00:00,2023-04-14,17:00:00,4,1,1,0.273
2023-04-14 17:15:00,2023-04-14,17:15:00,4,1,1,0.284
2023-04-14 17:30:00,2023-04-14,17:30:00,4,1,1,0.295
2023-04-14 17:45:00,2023-04-14,17:45:00,4,1,1,0.311
2023-04-14 18:00:00,2023-04-14,18:00:00,4,1,1,0.327
2023-04-14 18:15:00,2023-04-14,18:15:00,4,1,1,0.2295
2023-04-14 18:30:00,2023-04-14,18:30:00,4,1,1,0.132
2023-04-14 18:45:00,2023-04-14,18:45:00,4,1,1,0.222
2023-04-14 19:00:00,2023-04-14,19:00:00,4,1,1,0.312
2023-04-14 19:15:00,2023-04-14,19:15:00,4,1,0,0.2764999999999999
2023-04-14 19:30:00,2023-04-14,19:30:00,4,1,0,0.241
2023-04-14 19:45:00,2023-04-14,19:45:00,4,1,0,0.2229999999999999
2023-04-14 20:00:00,2023-04-14,20:00:00,4,1,0,0.205
2023-04-14 20:15:00,2023-04-14,20:15:00,4,1,0,0.2195
2023-04-14 20:30:00,2023-04-14,20:30:00,4,1,0,0.234
2023-04-14 20:45:00,2023-04-14,20:45:00,4,1,0,0.222
2023-04-14 21:00:00,2023-04-14,21:00:00,4,1,0,0.21
2023-04-14 21:15:00,2023-04-14,21:15:00,4,1,0,0.2095
2023-04-14 21:30:00,2023-04-14,21:30:00,4,1,0,0.209
2023-04-14 21:45:00,2023-04-14,21:45:00,4,1,0,0.2035
2023-04-14 22:00:00,2023-04-14,22:00:00,4,1,0,0.198
2023-04-14 22:15:00,2023-04-14,22:15:00,4,1,0,0.2015
2023-04-14 22:30:00,2023-04-14,22:30:00,4,1,0,0.205
2023-04-14 22:45:00,2023-04-14,22:45:00,4,1,0,0.2565
2023-04-14 23:00:00,2023-04-14,23:00:00,4,1,0,0.308
2023-04-14 23:15:00,2023-04-14,23:15:00,4,1,0,0.358
2023-04-14 23:30:00,2023-04-14,23:30:00,4,1,0,0.408
2023-04-14 23:45:00,2023-04-14,23:45:00,4,1,0,0.3295
2023-04-15 00:00:00,2023-04-15,00:00:00,5,1,0,0.251
2023-04-15 00:15:00,2023-04-15,00:15:00,5,1,0,0.2664999999999999
2023-04-15 00:30:00,2023-04-15,00:30:00,5,1,0,0.282
2023-04-15 00:45:00,2023-04-15,00:45:00,5,1,0,0.293
2023-04-15 01:00:00,2023-04-15,01:00:00,5,1,0,0.304
2023-04-15 01:15:00,2023-04-15,01:15:00,5,1,0,0.2465
2023-04-15 01:30:00,2023-04-15,01:30:00,5,1,0,0.189
2023-04-15 01:45:00,2023-04-15,01:45:00,5,1,0,0.1795
2023-04-15 02:00:00,2023-04-15,02:00:00,5,1,0,0.17
2023-04-15 02:15:00,2023-04-15,02:15:00,5,1,0,0.1475
2023-04-15 02:30:00,2023-04-15,02:30:00,5,1,0,0.125
2023-04-15 02:45:00,2023-04-15,02:45:00,5,1,0,0.1245
2023-04-15 03:00:00,2023-04-15,03:00:00,5,1,0,0.124
2023-04-15 03:15:00,2023-04-15,03:15:00,5,1,0,0.125
2023-04-15 03:30:00,2023-04-15,03:30:00,5,1,0,0.126
2023-04-15 03:45:00,2023-04-15,03:45:00,5,1,0,0.128
2023-04-15 04:00:00,2023-04-15,04:00:00,5,1,0,0.13
2023-04-15 04:15:00,2023-04-15,04:15:00,5,1,0,0.1405
2023-04-15 04:30:00,2023-04-15,04:30:00,5,1,0,0.151
2023-04-15 04:45:00,2023-04-15,04:45:00,5,1,0,0.1275
2023-04-15 05:00:00,2023-04-15,05:00:00,5,1,0,0.104
2023-04-15 05:15:00,2023-04-15,05:15:00,5,1,0,0.1185
2023-04-15 05:30:00,2023-04-15,05:30:00,5,1,0,0.133
2023-04-15 05:45:00,2023-04-15,05:45:00,5,1,0,0.133
2023-04-15 06:00:00,2023-04-15,06:00:00,5,1,0,0.133
2023-04-15 06:15:00,2023-04-15,06:15:00,5,1,1,0.1305
2023-04-15 06:30:00,2023-04-15,06:30:00,5,1,1,0.128
2023-04-15 06:45:00,2023-04-15,06:45:00,5,1,1,0.1265
2023-04-15 07:00:00,2023-04-15,07:00:00,5,1,1,0.125
2023-04-15 07:15:00,2023-04-15,07:15:00,5,1,1,0.124
2023-04-15 07:30:00,2023-04-15,07:30:00,5,1,1,0.123
2023-04-15 07:45:00,2023-04-15,07:45:00,5,1,1,0.1235
2023-04-15 08:00:00,2023-04-15,08:00:00,5,1,1,0.124
2023-04-15 08:15:00,2023-04-15,08:15:00,5,1,1,0.125
2023-04-15 08:30:00,2023-04-15,08:30:00,5,1,1,0.126
2023-04-15 08:45:00,2023-04-15,08:45:00,5,1,1,0.1689999999999999
2023-04-15 09:00:00,2023-04-15,09:00:00,5,1,1,0.212
2023-04-15 09:15:00,2023-04-15,09:15:00,5,1,1,0.201
2023-04-15 09:30:00,2023-04-15,09:30:00,5,1,1,0.19
2023-04-15 09:45:00,2023-04-15,09:45:00,5,1,1,0.3705
2023-04-15 10:00:00,2023-04-15,10:00:00,5,1,1,0.551
2023-04-15 10:15:00,2023-04-15,10:15:00,5,1,1,0.3775
2023-04-15 10:30:00,2023-04-15,10:30:00,5,1,1,0.204
2023-04-15 10:45:00,2023-04-15,10:45:00,5,1,1,0.184
2023-04-15 11:00:00,2023-04-15,11:00:00,5,1,1,0.164
2023-04-15 11:15:00,2023-04-15,11:15:00,5,1,1,0.1995
2023-04-15 11:30:00,2023-04-15,11:30:00,5,1,1,0.235
2023-04-15 11:45:00,2023-04-15,11:45:00,5,1,1,0.291
2023-04-15 12:00:00,2023-04-15,12:00:00,5,1,1,0.347
2023-04-15 12:15:00,2023-04-15,12:15:00,5,1,1,0.2555
2023-04-15 12:30:00,2023-04-15,12:30:00,5,1,1,0.164
2023-04-15 12:45:00,2023-04-15,12:45:00,5,1,1,0.158
2023-04-15 13:00:00,2023-04-15,13:00:00,5,1,1,0.152
2023-04-15 13:15:00,2023-04-15,13:15:00,5,1,1,0.147
2023-04-15 13:30:00,2023-04-15,13:30:00,5,1,1,0.142
2023-04-15 13:45:00,2023-04-15,13:45:00,5,1,1,0.1375
2023-04-15 14:00:00,2023-04-15,14:00:00,5,1,1,0.133
2023-04-15 14:15:00,2023-04-15,14:15:00,5,1,1,0.151
2023-04-15 14:30:00,2023-04-15,14:30:00,5,1,1,0.169
2023-04-15 14:45:00,2023-04-15,14:45:00,5,1,1,0.2279999999999999
2023-04-15 15:00:00,2023-04-15,15:00:00,5,1,1,0.287
2023-04-15 15:15:00,2023-04-15,15:15:00,5,1,1,0.285
2023-04-15 15:30:00,2023-04-15,15:30:00,5,1,1,0.283
2023-04-15 15:45:00,2023-04-15,15:45:00,5,1,1,0.208
2023-04-15 16:00:00,2023-04-15,16:00:00,5,1,1,0.133
2023-04-15 16:15:00,2023-04-15,16:15:00,5,1,1,0.1335
2023-04-15 16:30:00,2023-04-15,16:30:00,5,1,1,0.134
2023-04-15 16:45:00,2023-04-15,16:45:00,5,1,1,0.2255
2023-04-15 17:00:00,2023-04-15,17:00:00,5,1,1,0.317
2023-04-15 17:15:00,2023-04-15,17:15:00,5,1,1,0.267
2023-04-15 17:30:00,2023-04-15,17:30:00,5,1,1,0.217
2023-04-15 17:45:00,2023-04-15,17:45:00,5,1,1,0.1905
2023-04-15 18:00:00,2023-04-15,18:00:00,5,1,1,0.164
2023-04-15 18:15:00,2023-04-15,18:15:00,5,1,1,0.2005
2023-04-15 18:30:00,2023-04-15,18:30:00,5,1,1,0.237
2023-04-15 18:45:00,2023-04-15,18:45:00,5,1,1,0.2025
2023-04-15 19:00:00,2023-04-15,19:00:00,5,1,1,0.168
2023-04-15 19:15:00,2023-04-15,19:15:00,5,1,0,0.1765
2023-04-15 19:30:00,2023-04-15,19:30:00,5,1,0,0.185
2023-04-15 19:45:00,2023-04-15,19:45:00,5,1,0,0.2724999999999999
2023-04-15 20:00:00,2023-04-15,20:00:00,5,1,0,0.36
2023-04-15 20:15:00,2023-04-15,20:15:00,5,1,0,0.3
2023-04-15 20:30:00,2023-04-15,20:30:00,5,1,0,0.24
2023-04-15 20:45:00,2023-04-15,20:45:00,5,1,0,0.265
2023-04-15 21:00:00,2023-04-15,21:00:00,5,1,0,0.29
2023-04-15 21:15:00,2023-04-15,21:15:00,5,1,0,0.3415
2023-04-15 21:30:00,2023-04-15,21:30:00,5,1,0,0.393
2023-04-15 21:45:00,2023-04-15,21:45:00,5,1,0,0.3135
2023-04-15 22:00:00,2023-04-15,22:00:00,5,1,0,0.234
2023-04-15 22:15:00,2023-04-15,22:15:00,5,1,0,0.2285
2023-04-15 22:30:00,2023-04-15,22:30:00,5,1,0,0.223
2023-04-15 22:45:00,2023-04-15,22:45:00,5,1,0,0.2635
2023-04-15 23:00:00,2023-04-15,23:00:00,5,1,0,0.304
2023-04-15 23:15:00,2023-04-15,23:15:00,5,1,0,0.3115
2023-04-15 23:30:00,2023-04-15,23:30:00,5,1,0,0.319
2023-04-15 23:45:00,2023-04-15,23:45:00,5,1,0,0.3675
2023-04-16 00:00:00,2023-04-16,00:00:00,6,1,0,0.416
2023-04-16 00:15:00,2023-04-16,00:15:00,6,1,0,0.3299999999999999
2023-04-16 00:30:00,2023-04-16,00:30:00,6,1,0,0.244
2023-04-16 00:45:00,2023-04-16,00:45:00,6,1,0,0.3665
2023-04-16 01:00:00,2023-04-16,01:00:00,6,1,0,0.489
2023-04-16 01:15:00,2023-04-16,01:15:00,6,1,0,0.5075000000000001
2023-04-16 01:30:00,2023-04-16,01:30:00,6,1,0,0.526
2023-04-16 01:45:00,2023-04-16,01:45:00,6,1,0,0.361
2023-04-16 02:00:00,2023-04-16,02:00:00,6,1,0,0.196
2023-04-16 02:15:00,2023-04-16,02:15:00,6,1,0,0.164
2023-04-16 02:30:00,2023-04-16,02:30:00,6,1,0,0.132
2023-04-16 02:45:00,2023-04-16,02:45:00,6,1,0,0.1315
2023-04-16 03:00:00,2023-04-16,03:00:00,6,1,0,0.131
2023-04-16 03:15:00,2023-04-16,03:15:00,6,1,0,0.182
2023-04-16 03:30:00,2023-04-16,03:30:00,6,1,0,0.233
2023-04-16 03:45:00,2023-04-16,03:45:00,6,1,0,0.2055
2023-04-16 04:00:00,2023-04-16,04:00:00,6,1,0,0.178
2023-04-16 04:15:00,2023-04-16,04:15:00,6,1,0,0.151
2023-04-16 04:30:00,2023-04-16,04:30:00,6,1,0,0.124
2023-04-16 04:45:00,2023-04-16,04:45:00,6,1,0,0.1325
2023-04-16 05:00:00,2023-04-16,05:00:00,6,1,0,0.141
2023-04-16 05:15:00,2023-04-16,05:15:00,6,1,0,0.142
2023-04-16 05:30:00,2023-04-16,05:30:00,6,1,0,0.143
2023-04-16 05:45:00,2023-04-16,05:45:00,6,1,0,0.1364999999999999
2023-04-16 06:00:00,2023-04-16,06:00:00,6,1,1,0.13
2023-04-16 06:15:00,2023-04-16,06:15:00,6,1,1,0.128
2023-04-16 06:30:00,2023-04-16,06:30:00,6,1,1,0.126
2023-04-16 06:45:00,2023-04-16,06:45:00,6,1,1,0.125
2023-04-16 07:00:00,2023-04-16,07:00:00,6,1,1,0.124
2023-04-16 07:15:00,2023-04-16,07:15:00,6,1,1,0.124
2023-04-16 07:30:00,2023-04-16,07:30:00,6,1,1,0.124
2023-04-16 07:45:00,2023-04-16,07:45:00,6,1,1,0.125
2023-04-16 08:00:00,2023-04-16,08:00:00,6,1,1,0.126
2023-04-16 08:15:00,2023-04-16,08:15:00,6,1,1,0.129
2023-04-16 08:30:00,2023-04-16,08:30:00,6,1,1,0.132
2023-04-16 08:45:00,2023-04-16,08:45:00,6,1,1,0.148
2023-04-16 09:00:00,2023-04-16,09:00:00,6,1,1,0.164
2023-04-16 09:15:00,2023-04-16,09:15:00,6,1,1,0.2605
2023-04-16 09:30:00,2023-04-16,09:30:00,6,1,1,0.357
2023-04-16 09:45:00,2023-04-16,09:45:00,6,1,1,0.2644999999999999
2023-04-16 10:00:00,2023-04-16,10:00:00,6,1,1,0.172
2023-04-16 10:15:00,2023-04-16,10:15:00,6,1,1,0.1649999999999999
2023-04-16 10:30:00,2023-04-16,10:30:00,6,1,1,0.158
2023-04-16 10:45:00,2023-04-16,10:45:00,6,1,1,0.2165
2023-04-16 11:00:00,2023-04-16,11:00:00,6,1,1,0.275
2023-04-16 11:15:00,2023-04-16,11:15:00,6,1,1,0.3025
2023-04-16 11:30:00,2023-04-16,11:30:00,6,1,1,0.33
2023-04-16 11:45:00,2023-04-16,11:45:00,6,1,1,0.289
2023-04-16 12:00:00,2023-04-16,12:00:00,6,1,1,0.248
2023-04-16 12:15:00,2023-04-16,12:15:00,6,1,1,0.2515
2023-04-16 12:30:00,2023-04-16,12:30:00,6,1,1,0.255
2023-04-16 12:45:00,2023-04-16,12:45:00,6,1,1,0.1945
2023-04-16 13:00:00,2023-04-16,13:00:00,6,1,1,0.134
2023-04-16 13:15:00,2023-04-16,13:15:00,6,1,1,0.223
2023-04-16 13:30:00,2023-04-16,13:30:00,6,1,1,0.312
2023-04-16 13:45:00,2023-04-16,13:45:00,6,1,1,0.2289999999999999
2023-04-16 14:00:00,2023-04-16,14:00:00,6,1,1,0.146
2023-04-16 14:15:00,2023-04-16,14:15:00,6,1,1,0.139
2023-04-16 14:30:00,2023-04-16,14:30:00,6,1,1,0.132
2023-04-16 14:45:00,2023-04-16,14:45:00,6,1,1,0.13
2023-04-16 15:00:00,2023-04-16,15:00:00,6,1,1,0.128
2023-04-16 15:15:00,2023-04-16,15:15:00,6,1,1,0.1795
2023-04-16 15:30:00,2023-04-16,15:30:00,6,1,1,0.231
2023-04-16 15:45:00,2023-04-16,15:45:00,6,1,1,0.2275
2023-04-16 16:00:00,2023-04-16,16:00:00,6,1,1,0.224
2023-04-16 16:15:00,2023-04-16,16:15:00,6,1,1,0.2195
2023-04-16 16:30:00,2023-04-16,16:30:00,6,1,1,0.215
2023-04-16 16:45:00,2023-04-16,16:45:00,6,1,1,0.2485
2023-04-16 17:00:00,2023-04-16,17:00:00,6,1,1,0.282
2023-04-16 17:15:00,2023-04-16,17:15:00,6,1,1,0.2935
2023-04-16 17:30:00,2023-04-16,17:30:00,6,1,1,0.305
2023-04-16 17:45:00,2023-04-16,17:45:00,6,1,1,0.237
2023-04-16 18:00:00,2023-04-16,18:00:00,6,1,1,0.169
2023-04-16 18:15:00,2023-04-16,18:15:00,6,1,1,0.212
2023-04-16 18:30:00,2023-04-16,18:30:00,6,1,1,0.255
2023-04-16 18:45:00,2023-04-16,18:45:00,6,1,1,0.206
2023-04-16 19:00:00,2023-04-16,19:00:00,6,1,1,0.157
2023-04-16 19:15:00,2023-04-16,19:15:00,6,1,0,0.1805
2023-04-16 19:30:00,2023-04-16,19:30:00,6,1,0,0.204
2023-04-16 19:45:00,2023-04-16,19:45:00,6,1,0,0.2495
2023-04-16 20:00:00,2023-04-16,20:00:00,6,1,0,0.295
2023-04-16 20:15:00,2023-04-16,20:15:00,6,1,0,0.245
2023-04-16 20:30:00,2023-04-16,20:30:00,6,1,0,0.195
2023-04-16 20:45:00,2023-04-16,20:45:00,6,1,0,0.1945
2023-04-16 21:00:00,2023-04-16,21:00:00,6,1,0,0.194
2023-04-16 21:15:00,2023-04-16,21:15:00,6,1,0,0.2065
2023-04-16 21:30:00,2023-04-16,21:30:00,6,1,0,0.219
2023-04-16 21:45:00,2023-04-16,21:45:00,6,1,0,0.2294999999999999
2023-04-16 22:00:00,2023-04-16,22:00:00,6,1,0,0.24
2023-04-16 22:15:00,2023-04-16,22:15:00,6,1,0,0.2865
2023-04-16 22:30:00,2023-04-16,22:30:00,6,1,0,0.333
2023-04-16 22:45:00,2023-04-16,22:45:00,6,1,0,0.353
2023-04-16 23:00:00,2023-04-16,23:00:00,6,1,0,0.373
2023-04-16 23:15:00,2023-04-16,23:15:00,6,1,0,0.285
2023-04-16 23:30:00,2023-04-16,23:30:00,6,1,0,0.197
2023-04-16 23:45:00,2023-04-16,23:45:00,6,1,0,0.2075
2023-04-17 00:00:00,2023-04-17,00:00:00,0,1,0,0.218
2023-04-17 00:15:00,2023-04-17,00:15:00,0,1,0,0.2175
2023-04-17 00:30:00,2023-04-17,00:30:00,0,1,0,0.217
2023-04-17 00:45:00,2023-04-17,00:45:00,0,1,0,0.2605
2023-04-17 01:00:00,2023-04-17,01:00:00,0,1,0,0.304
2023-04-17 01:15:00,2023-04-17,01:15:00,0,1,0,0.358
2023-04-17 01:30:00,2023-04-17,01:30:00,0,1,0,0.412
2023-04-17 01:45:00,2023-04-17,01:45:00,0,1,0,0.4619999999999999
2023-04-17 02:00:00,2023-04-17,02:00:00,0,1,0,0.512
2023-04-17 02:15:00,2023-04-17,02:15:00,0,1,0,0.3225
2023-04-17 02:30:00,2023-04-17,02:30:00,0,1,0,0.133
2023-04-17 02:45:00,2023-04-17,02:45:00,0,1,0,0.1285
2023-04-17 03:00:00,2023-04-17,03:00:00,0,1,0,0.124
2023-04-17 03:15:00,2023-04-17,03:15:00,0,1,0,0.1255
2023-04-17 03:30:00,2023-04-17,03:30:00,0,1,0,0.127
2023-04-17 03:45:00,2023-04-17,03:45:00,0,1,0,0.128
2023-04-17 04:00:00,2023-04-17,04:00:00,0,1,0,0.129
2023-04-17 04:15:00,2023-04-17,04:15:00,0,1,0,0.126
2023-04-17 04:30:00,2023-04-17,04:30:00,0,1,0,0.123
2023-04-17 04:45:00,2023-04-17,04:45:00,0,1,0,0.1225
2023-04-17 05:00:00,2023-04-17,05:00:00,0,1,0,0.122
2023-04-17 05:15:00,2023-04-17,05:15:00,0,1,0,0.1345
2023-04-17 05:30:00,2023-04-17,05:30:00,0,1,0,0.147
2023-04-17 05:45:00,2023-04-17,05:45:00,0,1,0,0.14
2023-04-17 06:00:00,2023-04-17,06:00:00,0,1,1,0.133
2023-04-17 06:15:00,2023-04-17,06:15:00,0,1,1,0.1315
2023-04-17 06:30:00,2023-04-17,06:30:00,0,1,1,0.13
2023-04-17 06:45:00,2023-04-17,06:45:00,0,1,1,0.1295
2023-04-17 07:00:00,2023-04-17,07:00:00,0,1,1,0.129
2023-04-17 07:15:00,2023-04-17,07:15:00,0,1,1,0.126
2023-04-17 07:30:00,2023-04-17,07:30:00,0,1,1,0.123
2023-04-17 07:45:00,2023-04-17,07:45:00,0,1,1,0.123
2023-04-17 08:00:00,2023-04-17,08:00:00,0,1,1,0.123
2023-04-17 08:15:00,2023-04-17,08:15:00,0,1,1,0.127
2023-04-17 08:30:00,2023-04-17,08:30:00,0,1,1,0.131
2023-04-17 08:45:00,2023-04-17,08:45:00,0,1,1,0.136
2023-04-17 09:00:00,2023-04-17,09:00:00,0,1,1,0.141
2023-04-17 09:15:00,2023-04-17,09:15:00,0,1,1,0.1545
2023-04-17 09:30:00,2023-04-17,09:30:00,0,1,1,0.168
2023-04-17 09:45:00,2023-04-17,09:45:00,0,1,1,0.261
2023-04-17 10:00:00,2023-04-17,10:00:00,0,1,1,0.354
2023-04-17 10:15:00,2023-04-17,10:15:00,0,1,1,0.256
2023-04-17 10:30:00,2023-04-17,10:30:00,0,1,1,0.158
2023-04-17 10:45:00,2023-04-17,10:45:00,0,1,1,0.1585
2023-04-17 11:00:00,2023-04-17,11:00:00,0,1,1,0.159
2023-04-17 11:15:00,2023-04-17,11:15:00,0,1,1,0.159
2023-04-17 11:30:00,2023-04-17,11:30:00,0,1,1,0.159
2023-04-17 11:45:00,2023-04-17,11:45:00,0,1,1,0.147
2023-04-17 12:00:00,2023-04-17,12:00:00,0,1,1,0.135
2023-04-17 12:15:00,2023-04-17,12:15:00,0,1,1,0.1295
2023-04-17 12:30:00,2023-04-17,12:30:00,0,1,1,0.124
2023-04-17 12:45:00,2023-04-17,12:45:00,0,1,1,0.125
2023-04-17 13:00:00,2023-04-17,13:00:00,0,1,1,0.126
2023-04-17 13:15:00,2023-04-17,13:15:00,0,1,1,0.1395
2023-04-17 13:30:00,2023-04-17,13:30:00,0,1,1,0.153
2023-04-17 13:45:00,2023-04-17,13:45:00,0,1,1,0.1384999999999999
2023-04-17 14:00:00,2023-04-17,14:00:00,0,1,1,0.124
2023-04-17 14:15:00,2023-04-17,14:15:00,0,1,1,0.232
2023-04-17 14:30:00,2023-04-17,14:30:00,0,1,1,0.34
2023-04-17 14:45:00,2023-04-17,14:45:00,0,1,1,0.234
2023-04-17 15:00:00,2023-04-17,15:00:00,0,1,1,0.128
2023-04-17 15:15:00,2023-04-17,15:15:00,0,1,1,0.1265
2023-04-17 15:30:00,2023-04-17,15:30:00,0,1,1,0.125
2023-04-17 15:45:00,2023-04-17,15:45:00,0,1,1,0.126
2023-04-17 16:00:00,2023-04-17,16:00:00,0,1,1,0.127
2023-04-17 16:15:00,2023-04-17,16:15:00,0,1,1,0.1255
2023-04-17 16:30:00,2023-04-17,16:30:00,0,1,1,0.124
2023-04-17 16:45:00,2023-04-17,16:45:00,0,1,1,0.1385
2023-04-17 17:00:00,2023-04-17,17:00:00,0,1,1,0.153
2023-04-17 17:15:00,2023-04-17,17:15:00,0,1,1,0.1649999999999999
2023-04-17 17:30:00,2023-04-17,17:30:00,0,1,1,0.177
2023-04-17 17:45:00,2023-04-17,17:45:00,0,1,1,0.207
2023-04-17 18:00:00,2023-04-17,18:00:00,0,1,1,0.237
2023-04-17 18:15:00,2023-04-17,18:15:00,0,1,1,0.28
2023-04-17 18:30:00,2023-04-17,18:30:00,0,1,1,0.323
2023-04-17 18:45:00,2023-04-17,18:45:00,0,1,1,0.321
2023-04-17 19:00:00,2023-04-17,19:00:00,0,1,1,0.319
2023-04-17 19:15:00,2023-04-17,19:15:00,0,1,1,0.354
2023-04-17 19:30:00,2023-04-17,19:30:00,0,1,0,0.389
2023-04-17 19:45:00,2023-04-17,19:45:00,0,1,0,0.3495
2023-04-17 20:00:00,2023-04-17,20:00:00,0,1,0,0.31
2023-04-17 20:15:00,2023-04-17,20:15:00,0,1,0,0.2945
2023-04-17 20:30:00,2023-04-17,20:30:00,0,1,0,0.279
2023-04-17 20:45:00,2023-04-17,20:45:00,0,1,0,0.2535
2023-04-17 21:00:00,2023-04-17,21:00:00,0,1,0,0.228
2023-04-17 21:15:00,2023-04-17,21:15:00,0,1,0,0.241
2023-04-17 21:30:00,2023-04-17,21:30:00,0,1,0,0.254
2023-04-17 21:45:00,2023-04-17,21:45:00,0,1,0,0.2645
2023-04-17 22:00:00,2023-04-17,22:00:00,0,1,0,0.275
2023-04-17 22:15:00,2023-04-17,22:15:00,0,1,0,0.318
2023-04-17 22:30:00,2023-04-17,22:30:00,0,1,0,0.361
2023-04-17 22:45:00,2023-04-17,22:45:00,0,1,0,0.349
2023-04-17 23:00:00,2023-04-17,23:00:00,0,1,0,0.337
2023-04-17 23:15:00,2023-04-17,23:15:00,0,1,0,0.3795
2023-04-17 23:30:00,2023-04-17,23:30:00,0,1,0,0.422
2023-04-17 23:45:00,2023-04-17,23:45:00,0,1,0,0.345
2023-04-18 00:00:00,2023-04-18,00:00:00,1,1,0,0.268
2023-04-18 00:15:00,2023-04-18,00:15:00,1,1,0,0.2835
2023-04-18 00:30:00,2023-04-18,00:30:00,1,1,0,0.299
2023-04-18 00:45:00,2023-04-18,00:45:00,1,1,0,0.429
2023-04-18 01:00:00,2023-04-18,01:00:00,1,1,0,0.559
2023-04-18 01:15:00,2023-04-18,01:15:00,1,1,0,0.506
2023-04-18 01:30:00,2023-04-18,01:30:00,1,1,0,0.453
2023-04-18 01:45:00,2023-04-18,01:45:00,1,1,0,0.416
2023-04-18 02:00:00,2023-04-18,02:00:00,1,1,0,0.379
2023-04-18 02:15:00,2023-04-18,02:15:00,1,1,0,0.2535
2023-04-18 02:30:00,2023-04-18,02:30:00,1,1,0,0.128
2023-04-18 02:45:00,2023-04-18,02:45:00,1,1,0,0.127
2023-04-18 03:00:00,2023-04-18,03:00:00,1,1,0,0.126
2023-04-18 03:15:00,2023-04-18,03:15:00,1,1,0,0.134
2023-04-18 03:30:00,2023-04-18,03:30:00,1,1,0,0.142
2023-04-18 03:45:00,2023-04-18,03:45:00,1,1,0,0.1385
2023-04-18 04:00:00,2023-04-18,04:00:00,1,1,0,0.135
2023-04-18 04:15:00,2023-04-18,04:15:00,1,1,0,0.131
2023-04-18 04:30:00,2023-04-18,04:30:00,1,1,0,0.127
2023-04-18 04:45:00,2023-04-18,04:45:00,1,1,0,0.127
2023-04-18 05:00:00,2023-04-18,05:00:00,1,1,0,0.127
2023-04-18 05:15:00,2023-04-18,05:15:00,1,1,0,0.1255
2023-04-18 05:30:00,2023-04-18,05:30:00,1,1,0,0.124
2023-04-18 05:45:00,2023-04-18,05:45:00,1,1,0,0.137
2023-04-18 06:00:00,2023-04-18,06:00:00,1,1,1,0.15
2023-04-18 06:15:00,2023-04-18,06:15:00,1,1,1,0.1395
2023-04-18 06:30:00,2023-04-18,06:30:00,1,1,1,0.129
2023-04-18 06:45:00,2023-04-18,06:45:00,1,1,1,0.127
2023-04-18 07:00:00,2023-04-18,07:00:00,1,1,1,0.125
2023-04-18 07:15:00,2023-04-18,07:15:00,1,1,1,0.1245
2023-04-18 07:30:00,2023-04-18,07:30:00,1,1,1,0.124
2023-04-18 07:45:00,2023-04-18,07:45:00,1,1,1,0.127
2023-04-18 08:00:00,2023-04-18,08:00:00,1,1,1,0.13
2023-04-18 08:15:00,2023-04-18,08:15:00,1,1,1,0.1295
2023-04-18 08:30:00,2023-04-18,08:30:00,1,1,1,0.129
2023-04-18 08:45:00,2023-04-18,08:45:00,1,1,1,0.181
2023-04-18 09:00:00,2023-04-18,09:00:00,1,1,1,0.233
2023-04-18 09:15:00,2023-04-18,09:15:00,1,1,1,0.2435
2023-04-18 09:30:00,2023-04-18,09:30:00,1,1,1,0.254
2023-04-18 09:45:00,2023-04-18,09:45:00,1,1,1,0.2005
2023-04-18 10:00:00,2023-04-18,10:00:00,1,1,1,0.147
2023-04-18 10:15:00,2023-04-18,10:15:00,1,1,1,0.139
2023-04-18 10:30:00,2023-04-18,10:30:00,1,1,1,0.131
2023-04-18 10:45:00,2023-04-18,10:45:00,1,1,1,0.128
2023-04-18 11:00:00,2023-04-18,11:00:00,1,1,1,0.125
2023-04-18 11:15:00,2023-04-18,11:15:00,1,1,1,0.128
2023-04-18 11:30:00,2023-04-18,11:30:00,1,1,1,0.131
2023-04-18 11:45:00,2023-04-18,11:45:00,1,1,1,0.1295
2023-04-18 12:00:00,2023-04-18,12:00:00,1,1,1,0.128
2023-04-18 12:15:00,2023-04-18,12:15:00,1,1,1,0.1265
2023-04-18 12:30:00,2023-04-18,12:30:00,1,1,1,0.125
2023-04-18 12:45:00,2023-04-18,12:45:00,1,1,1,0.1245
2023-04-18 13:00:00,2023-04-18,13:00:00,1,1,1,0.124
2023-04-18 13:15:00,2023-04-18,13:15:00,1,1,1,0.1235
2023-04-18 13:30:00,2023-04-18,13:30:00,1,1,1,0.123
2023-04-18 13:45:00,2023-04-18,13:45:00,1,1,1,0.139
2023-04-18 14:00:00,2023-04-18,14:00:00,1,1,1,0.155
2023-04-18 14:15:00,2023-04-18,14:15:00,1,1,1,0.2095
2023-04-18 14:30:00,2023-04-18,14:30:00,1,1,1,0.264
2023-04-18 14:45:00,2023-04-18,14:45:00,1,1,1,0.209
2023-04-18 15:00:00,2023-04-18,15:00:00,1,1,1,0.154
